"","name_country","Distributor Group","sumcountryis_air","sumcountryis_nat.soil_offfield","sumcountryis_water_offfield","sumcountryis_agr.soil","sumvaluedistributor","sumcountryis"
"880","U.KINGDOM(UK)","DE-SANGOSSE",27713563.7854299,5166431.72812726,168936.686358623,300057232.832124,5908.945,333106165.03204
"881","U.KINGDOM(UK)","EASTMAN-CHEM",132761.65748379,12540.8448342602,30125.5804792205,40894518.2697767,2930.691,41069946.352574
"882","U.KINGDOM(UK)","FMC",310226797.813021,23980269.0973915,159100081.058713,538653515.851145,29844.975,1031960663.82027
"883","U.KINGDOM(UK)","GOWAN",7167048.62700865,1046099.07439511,3091350.38135447,75149445.2809983,11009.957,86453943.3637566
"884","U.KINGDOM(UK)","INVIVO",192.415242011391,8.88402455297358,16.6473373243774,458.179001302269,14.077,676.125605191011
"885","U.KINGDOM(UK)","MITSUI-CHEMICAL-AGRO-SANKYO",423911710.653965,73398379.6315822,6578840.25857082,4294103013.60747,19823.038,4797991944.15159
"886","U.KINGDOM(UK)","NISSAN-CHEMICALS",2207452.95005082,58893.1387634276,181579.018799674,2849856.67952408,1619.656,5297781.787138
"887","U.KINGDOM(UK)","NUFARM",324914750.670222,9621870.92705312,24493374.9289081,243487992.007635,12563.452,602517988.533819
"888","U.KINGDOM(UK)","NUTRIEN",191721720.407307,6169144.50635972,15387151.2366949,118364733.133787,3801.062,331642749.284148
"889","U.KINGDOM(UK)","PLANT-HEALTH-CARE",0,0,0,0,0,0
"890","U.KINGDOM(UK)","SIPCAM-OXON",1130658020.95711,34116449.7473194,96598148.6796599,802500287.767623,6861.117,2063872907.15171
"891","U.KINGDOM(UK)","SUMITOMO CHEMICAL",24269833.834446,709707.303054946,2502476.68868613,51137123.3927227,2555.216,78619141.2189097
"892","U.KINGDOM(UK)","SUMITOMO-CORP",715.983406939506,16.1279431921961,62.0954187893491,3104.60760000773,191.151,3898.81436892878
"893","U.KINGDOM(UK)","SYNGENTA",4254654804.58757,115081863.490663,472887292.122206,2649071954.02722,94108.959,7491695914.22767
"894","U.KINGDOM(UK)","UNITED-PHOSPHOROUS/UPL",2268117489.34753,64948146.6484215,192608656.092293,1484541865.40865,29652.073,4010216157.49689
"895","U.KINGDOM(UK)","VARIOUS",2651098364.81119,270897888.985815,296139481.021086,3470614710.24621,62895.418,6688750445.0643
"896","UKRAINE","ADAMA",837375905.659452,52657652.2952467,301862354.793104,2678025369.30713,54991.505,3869921282.05493
"897","UKRAINE","AVGUST",212579890.320161,5245963.61429602,84716804.3431958,329456107.746194,15354.429,631998766.023847
"898","UKRAINE","BASF",566422726.901715,22027005.7903004,139676476.808058,1462541231.0959,101392.795,2190667440.59597
"899","UKRAINE","BAYER-CROPSCIENCE",1170172590.34947,74435578.70785,107464375.027294,3264608366.62483,112728.626,4616680910.70944
"900","UKRAINE","BELCHIM",8432.7483607775,5.03826903927462,808.388659665167,255.602123600408,48.957,9501.77741308235
"901","UKRAINE","CORTEVA-(DOW/DUPONT)",148938558.19602,15125448.5655515,20702642.7672342,860135492.960613,41407.064,1044902142.48942
"902","UKRAINE","FMC",180444409.576478,13718392.9005253,22012401.2385215,445853396.221255,24423.324,662028599.93678
"903","UKRAINE","ISAGRO",122874.749412422,15003.296094077,2145.5051243869,816727.699476863,594.319,956751.250107748
"904","UKRAINE","MITSUI-CHEMICAL-AGRO-SANKYO",575377.513034763,107033.269771876,3603.48050412877,3828392.11768061,9.655,4514406.38099137
"905","UKRAINE","NUFARM",86949880.1214934,12790953.9803153,2609684.92322627,638610805.016703,4328.069,740961324.041738
"906","UKRAINE","SUMITOMO-CORP",85528017.4603528,9218309.65659991,8673317.15284068,538392464.322934,7693.221,641812108.592727
"907","UKRAINE","SYNGENTA",4527610999.79733,228580101.116245,1452843075.30551,13329000484.0815,140229.83,19538034660.3006
"908","UKRAINE","UNITED-PHOSPHOROUS/UPL",316141702.789548,4393147.32022829,104403835.783803,222244177.664662,13521.694,647182863.558241
"909","UKRAINE","VARIOUS",9946244409.73013,391621481.578725,3003740513.00037,20669254459.6632,130165.555,34010860863.9724
"910","URUGUAY","BASF",67448005.379118,9737583.92623365,6536527.73371018,649769258.361257,5065.226,733491375.400319
"911","URUGUAY","BAYER-CROPSCIENCE",89580779.5114118,703276.123565149,11557558.8771921,26034391.5451083,7925.392,127876006.057277
"912","URUGUAY","CORTEVA-(DOW/DUPONT)",23809369.1263615,2405327.59004195,8838888.47151127,180519367.53971,14984.764,215572952.727625
"913","URUGUAY","FMC",1010131.90905266,137956.205992562,30025.2494148364,9493257.8435673,48.048,10671371.2080274
"914","URUGUAY","NUFARM",3922198.90807167,432609.838735832,7513015.61970874,2950408.62313966,55.872,14818232.9896559
"915","URUGUAY","SYNGENTA",208148742.856541,8266813.1391583,86425444.8251123,457172540.787414,6498.714,760013541.608226
"916","URUGUAY","VARIOUS",2020055579.19068,125721990.198467,426444410.587399,8520364157.63793,43366.599,11092586137.6145
"917","USA","ADAMA",9240870156.98678,295745613.274429,3874165551.49556,14986090753.7174,50950.115,28396872075.4741
"918","USA","ADEKA",48220676.9901262,1831335.73245523,13914950.8110859,107452249.372155,18925.043,171419212.905822
"919","USA","AGRIUM",26730318623.3455,197550622.857186,7243069014.8028,12456949445.8658,144220.576,46627887706.8712
"920","USA","ALBAUGH",1601696180.73029,290355372.785091,41383839.6125719,10850712128.5615,66108.194,12784147521.6894
"921","USA","AMVAC",5736084150.18581,682993857.266397,782178608.854462,47186412793.4397,121109.225,54387669409.7464
"922","USA","BASF",2113933876.81121,304287081.870041,1178020791.19147,19163497654.998,1145260.454,22759739404.8707
"923","USA","BAYER-CROPSCIENCE",13501675554.4191,295922026.371092,3208616769.02728,18914202251.2553,1294610.275,35920416601.0728
"924","USA","CORTEVA-(DOW/DUPONT)",4096547351.88284,414642966.592628,4259421767.6986,26692450091.5614,824307.327,35463062177.7354
"925","USA","EASTMAN-CHEM",946373894.258271,120057634.788827,87626100.453182,5499765161.93565,3812.655,6653822791.43593
"926","USA","FMC",2545580976.70631,165405866.827958,705188719.62292,16504010191.5248,321803.878,19920185754.682
"927","USA","GOWAN",2367696785.47022,354781586.516155,286932173.423697,12108435751.7951,76502.857,15117846297.2052
"928","USA","ISAGRO",371039296.671625,98716950.3692086,7439515.04553429,2934637471.0322,8372.994,3411833233.11857
"929","USA","LAND-O-LAKES",6673717668.9752,340707221.512365,3748358830.2905,20332301381.3379,163049.663,31095085102.116
"930","USA","MITSUI-CHEMICAL-AGRO-SANKYO",433235427.652623,84888637.4241131,6554575.42859945,2773461535.49163,26354.139,3298140175.99697
"931","USA","NUFARM",3517980011.52437,552058016.388215,482240033.567112,25577426370.6564,71384.193,30129704432.1361
"932","USA","PLANT-HEALTH-CARE",0,0,0,0,4.519,0
"933","USA","SIPCAM-OXON",2321098423.61148,115301412.082277,505997467.22411,4460119892.94143,6421.466,7402517195.8593
"934","USA","SUMITOMO CHEMICAL",1277376734.84724,33208421.8985212,657337971.198761,1512924977.5789,218424.588,3480848105.52342
"935","USA","SYNGENTA",24153916087.5712,1392614139.62291,13173835247.3149,87110058257.3101,1111728.365,125830423731.819
"936","USA","UNITED-PHOSPHOROUS/UPL",21432564417.7558,2473735970.60786,6281610984.52584,95124650019.2066,199205.778,125312561392.096
"937","USA","VARIOUS",52003710858.2247,11448909351.5365,9374473838.25867,300704397175.034,623828.732,373531491223.054
"938","UZBEKISTAN","BAYER-CROPSCIENCE",202161.267570975,9526.22043877531,15109.9415800592,636970.715247498,277.36,863768.144837308
"939","UZBEKISTAN","VARIOUS",0,0,0,0,26654.24,0
"940","VENEZUELA","BAYER-CROPSCIENCE",1552015511.25404,3425364.97558268,190811599.466705,230660111.348656,1.634,1976912587.04499
"941","VENEZUELA","VARIOUS",3869588373.44078,186481441.670855,852130638.601451,13098967153.0411,41.993,18007167606.7542
"942","VIETNAM","ADAMA",44002896.3787354,7703162.85203592,965296.963746259,531567436.870228,512.3,584238793.064745
"943","VIETNAM","ADEKA",77630.7643505283,48100.3340611844,121711.469628368,3318868.44413695,1628.351,3566311.01217703
"944","VIETNAM","BAILING-AGROCHEMICAL",258251.357372532,12764.1231938168,145824.139652055,880766.773882803,27.858,1297606.39410121
"945","VIETNAM","BASF",169438932.627286,436962.062357241,142988753.889649,469375598.076902,1727.202,782240246.656194
"946","VIETNAM","BAYER-CROPSCIENCE",331378298.159394,22874319.9417213,61485939.7344757,1585705215.06498,55178.034,2001443772.90057
"947","VIETNAM","CORTEVA-(DOW/DUPONT)",131637198.563385,12693076.4157766,12291594.2774101,1520601245.9756,21956.342,1677223115.23217
"948","VIETNAM","FMC",35898929.3326152,89105.144642597,30479694.4513948,6148115.84740298,157.688,72615844.7760556
"949","VIETNAM","LG-CHEM",3622.69936620341,319.611674728184,352.27870236017,21963.9707697424,93.916,26258.5605130342
"950","VIETNAM","MITSUI-CHEMICAL-AGRO-SANKYO",50213.5890399678,3963.08825001715,4057.45403168636,422314.038919181,440.653,480548.170240852
"951","VIETNAM","NUFARM",104200608.166239,18800176.1746174,1731747.35203967,1297191007.15007,1632.51,1421923538.84296
"952","VIETNAM","SUMITOMO CHEMICAL",272517647.726442,5562721.45129851,257914818.323101,596445480.861018,5646.077,1132440668.36186
"953","VIETNAM","SYNGENTA",7096636207.16002,340787975.399412,2075730566.78995,23586828427.899,165023.407,33099983177.2484
"954","VIETNAM","UNITED-PHOSPHOROUS/UPL",196567586.531618,4680689.31184046,65930380.4768315,323080250.847241,3650.608,590258907.16753
"955","VIETNAM","VARIOUS",14086674384.6619,679033623.995253,10631294343.7023,49224393882.1315,308956.924,74621396234.4909
"956","ZAMBIA","ADAMA",6653161.63793014,1867707.19149212,35122275.1934341,23107865.4690346,257.702,66751009.491891
"957","ZAMBIA","BASF",18325333.1973054,2167503.94587592,10001216.5611855,41384698.8019358,3910.786,71878752.5063027
"958","ZAMBIA","BAYER-CROPSCIENCE",7760006.89545652,1722902.96041687,1656486.81201484,19968089.635946,3124.097,31107486.3038343
"959","ZAMBIA","CORTEVA-(DOW/DUPONT)",18691991.9421701,2622486.18261946,6104989.55182311,188037590.746655,2025.489,215457058.423267
"960","ZAMBIA","SUMITOMO CHEMICAL",30524.0706132258,1171.64765596682,3759.44054117165,51356.9239464458,44.538,86812.0827568101
"961","ZAMBIA","SYNGENTA",396394252.096519,18548397.4342789,480440481.56105,886448422.604865,24099.8,1781831553.69671
"962","ZAMBIA","UNITED-PHOSPHOROUS/UPL",7461427694.18591,59479441.3143432,16360653212.6541,953207865.353391,11662.167,24834768213.5078
"963","ZAMBIA","VARIOUS",3652293313.09441,143890081.693858,3288754144.82094,5513708189.03176,22141.291,12598645728.641
"964","ZIMBABWE","ADAMA",243554097.443015,22791066.1395122,13148069.5865892,1521356627.51762,5376.106,1800849860.68673
"965","ZIMBABWE","AGRELIANT",0,0,0,0,3.632,0
"966","ZIMBABWE","BASF",12960253.706174,1632410.28909527,6521403.5788397,107736156.202698,6746.859,128850223.776807
"967","ZIMBABWE","BAYER-CROPSCIENCE",7784249.33831137,1337316.6618506,3246624.74428097,38592928.047424,4955.487,50961118.7918669
"968","ZIMBABWE","CORTEVA-(DOW/DUPONT)",134661023.325229,24698068.6935682,11550130.2520894,1568787144.99368,9282.586,1739696367.26456
"969","ZIMBABWE","SUMITOMO CHEMICAL",2683698.94234362,280494.173284576,1201401.76194061,25124958.3499928,461.52,29290553.2275616
"970","ZIMBABWE","SYNGENTA",266961931.492836,15649647.1185261,84773418.1929608,396669703.302791,4925.118,764054700.107114
"971","ZIMBABWE","UNITED-PHOSPHOROUS/UPL",48652626.0135422,4361051.45390081,5183544.9611645,293718951.240105,7061.868,351916173.668712
"972","ZIMBABWE","VARIOUS",4594453044.91318,255107981.55617,3192730965.26876,5573115497.58525,30887.886,13615407489.3234
